Date,Draw,B1,B2,B3,B4,B5,E1,E2,Sum_Balls,Even_Count,Max_Gap,Has_13,Div_3_Count,Div_5_Count
2018-11-29 12:09:59.637899,1258,17,32,37,38,49,1,10,173,2,15,False,0,0
2018-12-03 19:20:10.138805,1259,8,24,28,33,42,3,7,135,4,16,False,3,0
2018-12-08 02:30:20.639710,1260,4,15,29,44,49,2,5,141,2,15,False,1,1
2018-12-12 09:40:31.140615,1261,16,17,21,30,41,6,8,125,2,11,False,2,1
2018-12-16 16:50:41.641520,1262,2,16,24,37,43,5,8,122,3,14,False,1,0
2018-12-21 00:00:52.142426,1263,5,7,12,17,31,2,11,72,1,14,False,1,1
2018-12-25 07:11:02.643331,1264,12,18,36,39,41,9,11,146,3,18,False,4,0
2018-12-29 14:21:13.144236,1265,23,29,40,47,50,2,10,189,2,11,False,0,2
2019-01-02 21:31:23.645141,1266,6,22,23,36,40,10,12,127,4,16,False,2,1
2019-01-07 04:41:34.146047,1267,10,22,23,30,41,1,12,126,3,12,False,1,2
2019-01-11 11:51:44.646952,1268,1,3,22,39,50,10,12,115,2,19,False,2,1
2019-01-15 19:01:55.147857,1269,19,20,21,26,29,5,11,115,2,5,False,1,1
2019-01-20 02:12:05.648762,1270,1,13,24,43,46,2,7,127,2,19,True,1,0
2019-01-24 09:22:16.149668,1271,13,17,18,24,40,1,11,112,3,16,True,2,1
2019-01-28 16:32:26.650573,1272,8,11,15,32,43,4,6,109,2,17,False,1,1
2019-02-01 23:42:37.151478,1273,26,33,37,46,47,3,10,189,2,9,False,1,0
2019-02-06 06:52:47.652383,1274,1,13,15,42,46,3,5,117,2,27,True,2,1
2019-02-10 14:02:58.153289,1275,4,9,11,24,36,8,11,84,3,13,False,3,0
2019-02-14 21:13:08.654194,1276,5,15,18,20,29,2,8,87,2,10,False,2,3
2019-02-19 04:23:19.155099,1277,5,11,15,32,44,11,12,107,2,17,False,1,2
2019-02-23 11:33:29.656004,1278,5,15,16,25,49,2,12,110,1,24,False,1,3
2019-02-27 18:43:40.156910,1279,5,7,12,40,45,3,8,109,2,28,False,2,3
2019-03-04 01:53:50.657815,1280,20,21,24,32,48,1,3,145,4,16,False,3,1
2019-03-08 09:04:01.158720,1281,2,6,31,38,41,5,7,118,3,25,False,1,0
2019-03-12 16:14:11.659625,1282,18,26,34,35,47,2,12,160,3,12,False,1,1
2019-03-16 23:24:22.160531,1283,2,3,19,27,32,6,9,83,2,16,False,2,0
2019-03-21 06:34:32.661436,1284,8,9,29,43,50,3,12,139,2,20,False,1,1
2019-03-25 13:44:43.162341,1285,7,10,18,36,49,2,3,120,3,18,False,2,1
2019-03-29 20:54:53.663246,1286,7,15,27,30,45,5,11,124,1,15,False,4,3
2019-04-03 04:05:04.164152,1287,2,13,14,25,39,3,12,93,2,14,True,1,1
2019-04-07 11:15:14.665057,1288,12,22,27,43,47,7,10,151,2,16,False,2,0
2019-04-11 18:25:25.165962,1289,9,10,21,24,40,4,7,104,3,16,False,3,2
2019-04-16 01:35:35.666867,1290,1,7,24,31,37,6,8,100,1,17,False,1,0
2019-04-20 08:45:46.167773,1291,1,2,11,24,43,1,5,81,2,19,False,1,0
2019-04-24 15:55:56.668678,1292,5,14,25,32,44,4,6,120,3,12,False,0,2
2019-04-28 23:06:07.169583,1293,22,25,34,38,49,8,11,168,3,11,False,0,1
2019-05-03 06:16:17.670488,1294,16,33,36,43,50,6,8,178,3,17,False,2,1
2019-05-07 13:26:28.171394,1295,2,8,14,25,29,5,10,78,3,11,False,0,1
2019-05-11 20:36:38.672299,1296,10,15,23,28,33,10,11,109,2,8,False,2,2
2019-05-16 03:46:49.173204,1297,3,24,30,34,37,1,5,128,3,21,False,3,1
2019-05-20 10:56:59.674109,1298,7,12,22,26,29,5,11,96,3,10,False,1,0
2019-05-24 18:07:10.175015,1299,8,9,20,43,44,1,9,124,3,23,False,1,1
2019-05-29 01:17:20.675920,1300,7,20,40,43,45,1,10,155,2,20,False,1,3
2019-06-02 08:27:31.176825,1301,6,12,16,29,34,4,10,97,4,13,False,2,0
2019-06-06 15:37:41.677730,1302,12,13,16,27,36,9,11,104,3,11,True,3,0
2019-06-10 22:47:52.178636,1303,3,21,28,36,37,7,11,125,2,18,False,3,0
2019-06-15 05:58:02.679541,1304,5,9,10,25,34,3,10,83,2,15,False,1,3
2019-06-19 13:08:13.180446,1305,5,16,17,18,47,1,7,103,2,29,False,1,1
2019-06-23 20:18:23.681351,1306,3,5,9,21,47,1,2,85,0,26,False,3,1
2019-06-28 03:28:34.182257,1307,7,18,25,35,45,5,9,130,1,11,False,2,3
2019-07-02 10:38:44.683162,1308,2,12,18,20,44,2,4,96,5,24,False,2,1
2019-07-06 17:48:55.184067,1309,19,20,23,47,50,7,9,159,2,24,False,0,2
2019-07-11 00:59:05.684972,1310,2,28,44,45,46,3,7,165,4,26,False,1,1
2019-07-15 08:09:16.185878,1311,1,2,11,26,35,5,11,75,2,15,False,0,1
2019-07-19 15:19:26.686783,1312,5,20,33,47,48,7,12,153,2,15,False,2,2
2019-07-23 22:29:37.187688,1313,16,21,27,29,31,2,5,124,1,6,False,2,0
2019-07-28 05:39:47.688593,1314,4,5,8,21,32,2,3,70,3,13,False,1,1
2019-08-01 12:49:58.189499,1315,2,4,21,40,48,9,11,115,4,19,False,2,1
2019-08-05 20:00:08.690404,1316,1,28,33,35,50,1,4,147,2,27,False,1,2
2019-08-10 03:10:19.191309,1317,12,13,15,22,32,3,4,94,3,10,True,2,1
2019-08-14 10:20:29.692214,1318,22,31,32,42,44,9,11,171,4,10,False,1,0
2019-08-18 17:30:40.193120,1319,1,6,15,20,21,6,10,63,2,9,False,3,2
2019-08-23 00:40:50.694025,1320,12,14,18,43,46,1,4,133,4,25,False,2,0
2019-08-27 07:51:01.194930,1321,18,19,28,42,50,10,12,157,4,14,False,2,1
2019-08-31 15:01:11.695835,1322,4,5,17,26,31,4,5,83,2,12,False,0,1
2019-09-04 22:11:22.196741,1323,6,15,24,25,28,3,12,98,3,9,False,3,2
2019-09-09 05:21:32.697646,1324,2,17,29,30,50,1,8,128,3,20,False,1,2
2019-09-13 12:31:43.198551,1325,1,9,18,32,42,6,11,102,3,14,False,3,0
2019-09-17 19:41:53.699456,1326,1,13,24,45,47,6,9,130,1,21,True,2,1
2019-09-22 02:52:04.200362,1327,18,21,31,34,41,2,9,145,2,10,False,2,0
2019-09-26 10:02:14.701267,1328,3,6,15,44,47,6,12,115,2,29,False,3,1
2019-09-30 17:12:25.202172,1329,8,9,12,33,45,3,12,107,2,21,False,4,1
2019-10-05 00:22:35.703077,1330,2,28,40,41,43,1,4,154,3,26,False,0,1
2019-10-09 07:32:46.203983,1331,18,29,33,38,47,6,8,165,2,11,False,2,0
2019-10-13 14:42:56.704888,1332,29,35,39,41,45,11,12,189,0,6,False,2,2
2019-10-17 21:53:07.205793,1333,11,18,29,34,46,9,11,138,3,12,False,1,0
2019-10-22 05:03:17.706698,1334,6,7,14,39,46,3,4,112,3,25,False,2,0
2019-10-26 12:13:28.207604,1335,3,15,30,43,48,4,6,139,2,15,False,4,2
2019-10-30 19:23:38.708509,1336,3,7,17,27,44,9,10,98,1,17,False,2,0
2019-11-04 02:33:49.209414,1337,3,7,10,22,37,3,8,79,2,15,False,1,1
2019-11-08 09:43:59.710319,1338,1,3,6,18,26,6,10,54,3,12,False,3,0
2019-11-12 16:54:10.211225,1339,5,6,18,26,34,1,10,89,4,12,False,2,1
2019-11-17 00:04:20.712130,1340,3,5,10,46,49,3,7,113,2,36,False,1,2
2019-11-21 07:14:31.213035,1341,5,14,17,40,44,1,4,120,3,23,False,0,2
2019-11-25 14:24:41.713940,1342,10,20,24,38,45,5,9,137,4,14,False,2,3
2019-11-29 21:34:52.214846,1343,4,11,24,28,50,8,12,117,4,22,False,1,1
2019-12-04 04:45:02.715751,1344,7,15,34,42,49,1,4,147,2,19,False,2,1
2019-12-08 11:55:13.216656,1345,24,28,40,44,46,3,9,182,5,12,False,1,1
2019-12-12 19:05:23.717561,1346,6,20,22,44,46,1,5,138,5,22,False,1,1
2019-12-17 02:15:34.218467,1347,3,21,41,42,50,5,6,157,2,20,False,3,1
2019-12-21 09:25:44.719372,1348,3,14,20,31,34,4,6,102,3,11,False,1,1
2019-12-25 16:35:55.220277,1349,11,22,39,41,44,3,8,157,2,17,False,1,0
2019-12-29 23:46:05.721182,1350,10,13,17,23,43,7,8,106,1,20,True,0,1
2020-01-03 06:56:16.222088,1351,12,21,22,39,40,1,7,134,3,17,False,3,1
2020-01-07 14:06:26.722993,1352,9,20,22,39,43,5,10,133,2,17,False,2,1
2020-01-11 21:16:37.223898,1353,8,22,29,35,38,7,8,132,3,14,False,0,1
2020-01-16 04:26:47.724803,1354,2,5,13,24,50,8,11,94,3,26,True,1,2
2020-01-20 11:36:58.225709,1355,11,24,25,34,39,7,10,133,2,13,False,2,1
2020-01-24 18:47:08.726614,1356,7,15,28,31,41,5,7,122,1,13,False,1,1
2020-01-29 01:57:19.227519,1357,4,6,7,28,39,1,5,84,3,21,False,2,0
2020-02-02 09:07:29.728424,1358,3,7,23,38,50,2,11,121,2,16,False,1,1
2020-02-06 16:17:40.229330,1359,3,9,42,43,48,2,12,145,2,33,False,4,0
2020-02-10 23:27:50.730235,1360,2,11,14,39,49,7,10,115,2,25,False,1,0
2020-02-15 06:38:01.231140,1361,26,27,32,45,48,1,6,178,3,13,False,3,1
2020-02-19 13:48:11.732045,1362,28,30,37,44,45,10,11,184,3,7,False,2,2
2020-02-23 20:58:22.232951,1363,18,26,29,32,38,9,10,143,4,8,False,1,0
2020-02-28 04:08:32.733856,1364,19,21,23,37,45,4,8,145,0,14,False,2,1
2020-03-03 11:18:43.234761,1365,8,24,28,29,31,3,6,120,3,16,False,1,0
2020-03-07 18:28:53.735666,1366,8,25,31,40,42,2,8,146,3,17,False,1,2
2020-03-12 01:39:04.236572,1367,3,12,14,27,46,10,12,102,3,19,False,3,0
2020-03-16 08:49:14.737477,1368,1,9,16,17,18,9,12,61,2,8,False,2,0
2020-03-20 15:59:25.238382,1369,6,24,27,44,46,4,10,147,4,18,False,3,0
2020-03-24 23:09:35.739287,1370,18,31,39,40,41,1,7,169,2,13,False,2,1
2020-03-29 06:19:46.240193,1371,1,7,9,24,33,4,12,74,1,15,False,3,0
2020-04-02 13:29:56.741098,1372,4,20,23,33,37,3,5,117,2,16,False,1,1
2020-04-06 20:40:07.242003,1373,21,35,40,45,47,3,9,188,1,14,False,2,3
2020-04-11 03:50:17.742908,1374,13,18,33,37,46,3,11,147,2,15,True,2,0
2020-04-15 11:00:28.243814,1375,4,22,24,26,33,7,11,109,4,18,False,2,0
2020-04-19 18:10:38.744719,1376,16,18,34,35,48,6,9,151,4,16,False,2,1
2020-04-24 01:20:49.245624,1377,10,13,18,31,42,6,9,114,3,13,True,2,1
2020-04-28 08:30:59.746529,1378,34,35,36,38,49,2,4,192,3,11,False,1,1
2020-05-02 15:41:10.247435,1379,16,31,44,46,50,11,12,187,4,15,False,0,1
2020-05-06 22:51:20.748340,1380,9,16,27,30,46,4,6,128,3,16,False,3,1
2020-05-11 06:01:31.249245,1381,21,31,41,45,50,2,11,188,1,10,False,2,2
2020-05-15 13:11:41.750150,1382,3,7,26,30,47,2,5,113,2,19,False,2,1
2020-05-19 20:21:52.251056,1383,17,23,24,34,38,3,9,136,3,10,False,1,0
2020-05-24 03:32:02.751961,1384,2,12,25,28,34,6,11,101,4,13,False,1,1
2020-05-28 10:42:13.252866,1385,4,5,37,45,48,1,4,139,2,32,False,2,2
2020-06-01 17:52:23.753771,1386,4,29,32,49,50,3,8,164,3,25,False,0,1
2020-06-06 01:02:34.254677,1387,10,17,20,22,32,7,12,101,4,10,False,0,2
2020-06-10 08:12:44.755582,1388,4,19,22,34,46,7,9,125,4,15,False,0,0
2020-06-14 15:22:55.256487,1389,6,8,33,39,40,3,6,126,3,25,False,3,1
2020-06-18 22:33:05.757392,1390,5,13,21,29,31,9,12,99,0,8,True,1,1
2020-06-23 05:43:16.258298,1391,8,22,38,43,49,4,9,160,3,16,False,0,0
2020-06-27 12:53:26.759203,1392,3,5,37,39,47,10,12,131,0,32,False,2,1
2020-07-01 20:03:37.260108,1393,13,28,36,44,48,1,12,169,4,15,True,2,0
2020-07-06 03:13:47.761013,1394,3,10,34,35,48,2,6,130,3,24,False,2,2
2020-07-10 10:23:58.261919,1395,14,16,26,29,42,1,10,127,4,13,False,1,0
2020-07-14 17:34:08.762824,1396,12,14,21,37,43,3,9,127,2,16,False,2,0
2020-07-19 00:44:19.263729,1397,8,20,21,25,48,4,12,122,3,23,False,2,2
2020-07-23 07:54:29.764634,1398,24,26,36,37,41,5,9,164,3,10,False,2,0
2020-07-27 15:04:40.265540,1399,1,3,6,10,24,3,11,44,3,14,False,3,1
2020-07-31 22:14:50.766445,1400,10,11,17,34,36,3,12,108,3,17,False,1,1
2020-08-05 05:25:01.267350,1401,1,2,22,33,49,10,12,107,2,20,False,1,0
2020-08-09 12:35:11.768255,1402,11,13,16,22,24,2,3,86,3,6,True,1,0
2020-08-13 19:45:22.269161,1403,3,6,15,22,47,6,9,93,2,25,False,3,1
2020-08-18 02:55:32.770066,1404,32,44,47,48,49,3,6,220,3,12,False,1,0
2020-08-22 10:05:43.270971,1405,4,14,18,34,36,1,8,106,5,16,False,2,0
2020-08-26 17:15:53.771876,1406,6,28,30,43,50,2,10,157,4,22,False,2,2
2020-08-31 00:26:04.272782,1407,1,13,15,29,30,4,7,88,1,14,True,2,2
2020-09-04 07:36:14.773687,1408,9,11,13,18,40,4,5,91,2,22,True,2,1
2020-09-08 14:46:25.274592,1409,11,17,22,24,37,9,11,111,2,13,False,1,0
2020-09-12 21:56:35.775497,1410,10,21,34,41,46,9,10,152,3,13,False,1,1
2020-09-17 05:06:46.276403,1411,41,43,44,45,50,4,12,223,2,5,False,1,2
2020-09-21 12:16:56.777308,1412,3,24,25,32,42,8,11,126,3,21,False,3,1
2020-09-25 19:27:07.278213,1413,10,16,24,45,47,1,3,142,3,21,False,2,2
2020-09-30 02:37:17.779118,1414,3,22,30,38,42,7,12,135,4,19,False,3,1
2020-10-04 09:47:28.280024,1415,13,21,32,41,49,4,6,156,1,11,True,1,0
2020-10-08 16:57:38.780929,1416,6,8,24,33,48,8,9,119,4,16,False,4,0
2020-10-13 00:07:49.281834,1417,1,19,24,29,32,2,6,105,2,18,False,1,0
2020-10-17 07:17:59.782739,1418,2,4,29,35,37,6,8,107,2,25,False,0,1
2020-10-21 14:28:10.283645,1419,2,5,27,31,38,1,12,103,2,22,False,1,1
2020-10-25 21:38:20.784550,1420,6,25,30,31,47,3,11,139,2,19,False,2,2
2020-10-30 04:48:31.285455,1421,12,15,26,29,38,3,11,120,3,11,False,2,1
2020-11-03 11:58:41.786360,1422,7,18,27,39,40,2,10,131,2,12,False,3,1
2020-11-07 19:08:52.287266,1423,7,14,25,26,41,3,10,113,2,15,False,0,1
2020-11-12 02:19:02.788171,1424,3,4,36,37,41,3,8,121,2,32,False,2,0
2020-11-16 09:29:13.289076,1425,3,35,37,38,40,6,8,153,2,32,False,1,2
2020-11-20 16:39:23.789981,1426,13,15,17,20,22,3,6,87,2,3,True,1,2
2020-11-24 23:49:34.290887,1427,8,14,26,32,33,7,9,113,4,12,False,1,0
2020-11-29 06:59:44.791792,1428,34,36,40,45,48,8,10,203,4,5,False,3,2
2020-12-03 14:09:55.292697,1429,5,10,12,34,37,6,12,98,3,22,False,1,2
2020-12-07 21:20:05.793602,1430,6,25,29,40,43,3,12,143,2,19,False,1,2
2020-12-12 04:30:16.294508,1431,5,22,27,29,39,3,11,122,1,17,False,2,1
2020-12-16 11:40:26.795413,1432,20,28,42,46,49,1,9,185,4,14,False,1,1
2020-12-20 18:50:37.296318,1433,4,36,37,46,49,1,7,172,3,32,False,1,0
2020-12-25 02:00:47.797223,1434,11,17,25,28,41,1,4,122,1,13,False,0,1
2020-12-29 09:10:58.298129,1435,6,14,24,28,35,3,8,107,4,10,False,2,1
2021-01-02 16:21:08.799034,1436,11,15,17,25,29,6,10,97,0,8,False,1,2
2021-01-06 23:31:19.299939,1437,10,13,31,47,49,5,10,150,1,18,True,0,1
2021-01-11 06:41:29.800844,1438,3,9,16,22,33,2,9,83,2,11,False,3,0
2021-01-15 13:51:40.301750,1439,9,10,11,24,47,3,10,101,2,23,False,2,1
2021-01-19 21:01:50.802655,1440,5,15,21,36,46,1,6,123,2,15,False,3,2
2021-01-24 04:12:01.303560,1441,12,25,31,41,50,8,12,159,2,13,False,1,2
2021-01-28 11:22:11.804465,1442,2,22,36,41,48,6,10,149,4,20,False,2,0
2021-02-01 18:32:22.305371,1443,1,19,21,26,33,7,10,100,1,18,False,2,0
2021-02-06 01:42:32.806276,1444,1,24,41,44,47,9,11,157,2,23,False,1,0
2021-02-10 08:52:43.307181,1445,9,31,41,45,48,3,8,174,1,22,False,3,1
2021-02-14 16:02:53.808086,1446,7,17,20,28,39,1,4,111,2,11,False,1,1
2021-02-18 23:13:04.308992,1447,3,24,27,31,38,10,12,123,2,21,False,3,0
2021-02-23 06:23:14.809897,1448,6,12,14,17,35,3,5,84,3,18,False,2,1
2021-02-27 13:33:25.310802,1449,15,24,37,38,39,4,9,153,2,13,False,3,1
2021-03-03 20:43:35.811707,1450,25,34,36,38,43,1,5,176,3,9,False,1,1
2021-03-08 03:53:46.312613,1451,3,11,18,27,41,5,11,100,1,14,False,3,0
2021-03-12 11:03:56.813518,1452,10,18,41,44,46,8,12,159,4,23,False,1,1
2021-03-16 18:14:07.314423,1453,10,26,29,32,48,2,4,145,4,16,False,1,1
2021-03-21 01:24:17.815328,1454,3,16,24,34,39,4,12,116,3,13,False,3,0
2021-03-25 08:34:28.316234,1455,3,9,14,19,32,4,10,77,2,13,False,2,0
2021-03-29 15:44:38.817139,1456,8,10,11,23,38,3,11,90,3,15,False,0,1
2021-04-02 22:54:49.318044,1457,13,19,20,28,35,2,4,115,2,8,True,0,2
2021-04-07 06:04:59.818949,1458,2,17,33,47,50,5,7,149,2,16,False,1,1
2021-04-11 13:15:10.319855,1459,8,18,33,40,48,1,4,147,4,15,False,3,1
2021-04-15 20:25:20.820760,1460,10,28,34,43,44,3,11,159,4,18,False,0,1
2021-04-20 03:35:31.321665,1461,3,4,5,11,29,8,12,52,1,18,False,1,1
2021-04-24 10:45:41.822570,1462,6,13,16,38,39,2,7,112,3,22,True,2,0
2021-04-28 17:55:52.323476,1463,19,22,24,33,48,11,12,146,3,15,False,3,0
2021-05-03 01:06:02.824381,1464,1,29,30,33,35,1,9,128,1,28,False,2,2
2021-05-07 08:16:13.325286,1465,1,8,33,35,41,1,2,118,1,25,False,1,1
2021-05-11 15:26:23.826191,1466,6,13,19,25,45,1,9,108,1,20,True,2,2
2021-05-15 22:36:34.327097,1467,19,21,26,30,42,2,12,138,3,12,False,3,1
2021-05-20 05:46:44.828002,1468,30,31,33,36,38,5,12,168,3,3,False,3,1
2021-05-24 12:56:55.328907,1469,10,21,25,44,47,7,12,147,2,19,False,1,2
2021-05-28 20:07:05.829812,1470,9,11,33,37,44,3,10,134,1,22,False,2,0
2021-06-02 03:17:16.330718,1471,4,11,32,40,44,4,12,131,4,21,False,0,1
2021-06-06 10:27:26.831623,1472,18,19,20,29,49,5,8,135,2,20,False,1,1
2021-06-10 17:37:37.332528,1473,13,24,37,39,41,1,8,154,1,13,True,2,0
2021-06-15 00:47:47.833433,1474,7,33,43,48,50,1,6,181,2,26,False,2,1
2021-06-19 07:57:58.334339,1475,6,24,27,40,45,6,8,142,3,18,False,4,2
2021-06-23 15:08:08.835244,1476,5,10,29,33,43,5,11,120,1,19,False,1,2
2021-06-27 22:18:19.336149,1477,1,4,19,27,44,7,9,95,2,17,False,1,0
2021-07-02 05:28:29.837054,1478,5,16,29,35,46,2,3,131,2,13,False,0,2
2021-07-06 12:38:40.337960,1479,3,6,10,23,24,3,11,66,3,13,False,3,1
2021-07-10 19:48:50.838865,1480,2,15,35,46,50,3,6,148,3,20,False,1,3
2021-07-15 02:59:01.339770,1481,5,15,39,45,46,4,10,150,1,24,False,3,3
2021-07-19 10:09:11.840675,1482,5,7,28,44,50,1,10,134,3,21,False,0,2
2021-07-23 17:19:22.341581,1483,8,15,30,31,48,7,12,132,3,17,False,3,2
2021-07-28 00:29:32.842486,1484,12,20,35,44,46,10,12,157,4,15,False,1,2
2021-08-01 07:39:43.343391,1485,4,17,25,26,40,10,11,112,3,14,False,0,2
2021-08-05 14:49:53.844296,1486,4,14,22,35,40,8,10,115,4,13,False,0,2
2021-08-09 22:00:04.345202,1487,7,17,24,43,48,1,11,139,2,19,False,2,0
2021-08-14 05:10:14.846107,1488,28,29,30,38,44,5,11,169,4,8,False,1,1
2021-08-18 12:20:25.347012,1489,1,30,31,47,48,3,9,157,2,29,False,2,1
2021-08-22 19:30:35.847917,1490,6,10,28,34,35,1,2,113,4,18,False,1,2
2021-08-27 02:40:46.348823,1491,2,9,22,42,48,6,9,123,4,20,False,3,0
2021-08-31 09:50:56.849728,1492,18,21,37,41,50,4,11,167,2,16,False,2,1
2021-09-04 17:01:07.350633,1493,5,20,31,34,43,4,6,133,2,15,False,0,2
2021-09-09 00:11:17.851538,1494,12,22,26,38,45,9,11,143,4,12,False,2,1
2021-09-13 07:21:28.352444,1495,7,20,41,48,50,9,11,166,3,21,False,1,2
2021-09-17 14:31:38.853349,1496,11,20,28,29,38,3,6,126,3,9,False,0,1
2021-09-21 21:41:49.354254,1497,14,15,23,25,27,6,12,104,1,8,False,2,2
2021-09-26 04:51:59.855159,1498,4,19,26,41,49,1,2,139,2,15,False,0,0
2021-09-30 12:02:10.356065,1499,7,12,21,26,43,4,11,109,2,17,False,2,0
2021-10-04 19:12:20.856970,1500,4,10,24,47,50,3,11,135,4,23,False,1,2
2021-10-09 02:22:31.357875,1501,6,38,43,44,46,1,11,177,4,32,False,1,0
2021-10-13 09:32:41.858780,1502,8,9,22,25,28,7,10,92,3,13,False,1,1
2021-10-17 16:42:52.359686,1503,4,11,29,36,49,3,4,129,2,18,False,1,0
2021-10-21 23:53:02.860591,1504,10,11,42,47,49,6,9,159,2,31,False,1,1
2021-10-26 07:03:13.361496,1505,1,7,28,41,48,2,4,125,2,21,False,1,0
2021-10-30 14:13:23.862401,1506,1,17,22,37,40,4,6,117,2,16,False,0,1
2021-11-03 21:23:34.363307,1507,8,9,19,25,36,2,4,97,2,11,False,2,1
2021-11-08 04:33:44.864212,1508,9,30,33,35,39,7,8,146,1,21,False,4,2
2021-11-12 11:43:55.365117,1509,10,13,16,40,50,1,9,129,4,24,True,0,3
2021-11-16 18:54:05.866022,1510,5,13,25,43,45,1,6,131,0,18,True,1,3
2021-11-21 02:04:16.366928,1511,2,35,37,41,42,1,11,157,2,33,False,1,1
2021-11-25 09:14:26.867833,1512,1,12,25,27,49,2,7,114,1,22,False,2,1
2021-11-29 16:24:37.368738,1513,1,15,17,19,20,1,6,72,1,14,False,1,2
2021-12-03 23:34:47.869643,1514,24,30,42,44,49,2,10,189,4,12,False,3,1
2021-12-08 06:44:58.370549,1515,1,16,22,24,47,5,9,110,3,23,False,1,0
2021-12-12 13:55:08.871454,1516,1,6,28,46,50,4,11,131,4,22,False,1,1
2021-12-16 21:05:19.372359,1517,3,46,48,49,50,3,4,196,3,43,False,2,1
2021-12-21 04:15:29.873264,1518,24,25,29,40,50,7,12,168,3,11,False,1,3
2021-12-25 11:25:40.374170,1519,26,34,36,38,44,4,5,178,5,8,False,1,0
2021-12-29 18:35:50.875075,1520,26,39,45,47,49,1,12,206,1,13,False,2,1
2022-01-03 01:46:01.375980,1521,4,5,11,21,30,8,9,71,2,10,False,2,2
2022-01-07 08:56:11.876885,1522,1,12,17,32,46,4,7,108,3,15,False,1,0
2022-01-11 16:06:22.377791,1523,1,29,31,35,43,5,9,139,0,28,False,0,1
2022-01-15 23:16:32.878696,1524,1,37,39,45,50,2,10,172,1,36,False,2,2
2022-01-20 06:26:43.379601,1525,3,12,34,36,39,9,11,124,3,22,False,4,0
2022-01-24 13:36:53.880506,1526,2,29,30,33,37,5,8,131,2,27,False,2,1
2022-01-28 20:47:04.381412,1527,7,9,30,41,43,8,9,130,1,21,False,2,1
2022-02-02 03:57:14.882317,1528,3,9,20,36,50,5,11,118,3,16,False,3,2
2022-02-06 11:07:25.383222,1529,19,22,33,40,43,7,11,157,2,11,False,1,1
2022-02-10 18:17:35.884127,1530,7,14,16,29,48,1,4,114,3,19,False,1,0
2022-02-15 01:27:46.385033,1531,13,27,33,34,36,5,6,143,2,14,True,3,0
2022-02-19 08:37:56.885938,1532,1,11,34,38,43,2,12,127,2,23,False,0,0
2022-02-23 15:48:07.386843,1533,5,6,22,25,38,2,6,96,3,16,False,1,2
2022-02-27 22:58:17.887748,1534,14,23,32,45,49,1,8,163,2,13,False,1,1
2022-03-04 06:08:28.388654,1535,3,7,12,20,37,4,8,79,2,17,False,2,1
2022-03-08 13:18:38.889559,1536,13,19,34,38,48,2,5,152,3,15,True,1,0
2022-03-12 20:28:49.390464,1537,8,11,36,43,47,5,6,145,2,25,False,1,0
2022-03-17 03:38:59.891369,1538,18,21,34,46,49,4,8,168,3,13,False,2,0
2022-03-21 10:49:10.392275,1539,14,22,25,40,45,9,10,146,3,15,False,1,3
2022-03-25 17:59:20.893180,1540,9,17,34,36,38,4,5,134,3,17,False,2,0
2022-03-30 01:09:31.394085,1541,7,27,32,37,41,2,7,144,1,20,False,1,0
2022-04-03 08:19:41.894990,1542,2,3,7,9,17,3,12,38,1,8,False,2,0
2022-04-07 15:29:52.395896,1543,13,14,26,43,46,4,6,142,3,17,True,0,0
2022-04-11 22:40:02.896801,1544,25,26,43,44,45,1,9,183,2,17,False,1,2
2022-04-16 05:50:13.397706,1545,7,8,9,11,27,8,9,62,1,16,False,2,0
2022-04-20 13:00:23.898611,1546,1,8,10,13,18,3,4,50,3,7,True,1,1
2022-04-24 20:10:34.399517,1547,7,8,29,33,49,2,12,126,1,21,False,1,0
2022-04-29 03:20:44.900422,1548,7,15,19,28,47,7,8,116,1,19,False,1,1
2022-05-03 10:30:55.401327,1549,21,23,34,47,50,2,6,175,2,13,False,1,1
2022-05-07 17:41:05.902232,1550,26,29,30,33,50,6,12,168,3,17,False,2,2
2022-05-12 00:51:16.403138,1551,18,24,33,34,39,3,11,148,3,9,False,4,0
2022-05-16 08:01:26.904043,1552,2,17,20,27,45,2,6,111,2,18,False,2,2
2022-05-20 15:11:37.404948,1553,3,6,9,14,16,9,12,48,3,5,False,3,0
2022-05-24 22:21:47.905853,1554,2,5,16,33,37,7,12,93,2,17,False,1,1
2022-05-29 05:31:58.406759,1555,21,22,34,37,47,4,7,161,2,12,False,1,0
2022-06-02 12:42:08.907664,1556,2,4,21,24,33,6,8,84,3,17,False,3,0
2022-06-06 19:52:19.408569,1557,7,14,17,28,31,7,9,97,2,11,False,0,0
2022-06-11 03:02:29.909474,1558,18,23,30,39,43,2,12,153,2,9,False,3,1
2022-06-15 10:12:40.410380,1559,6,14,29,32,40,1,5,121,4,15,False,1,1
2022-06-19 17:22:50.911285,1560,5,21,29,43,45,3,6,143,0,16,False,2,2
2022-06-24 00:33:01.412190,1561,17,29,32,33,38,7,12,149,2,12,False,1,0
2022-06-28 07:43:11.913095,1562,10,14,24,49,50,1,6,147,4,25,False,1,2
2022-07-02 14:53:22.414001,1563,11,14,28,34,49,8,10,136,3,15,False,0,0
2022-07-06 22:03:32.914906,1564,9,10,25,43,44,8,12,131,2,18,False,1,2
2022-07-11 05:13:43.415811,1565,9,10,15,39,42,3,4,115,2,24,False,4,2
2022-07-15 12:23:53.916716,1566,2,11,17,33,46,1,5,109,2,16,False,1,0
